19.10,61.40,18.67
19.10,61.40,18.67
19.10,61.40,18.67
19.10,61.40,18.67
19.10,61.40,18.67
19.10,61.40,18.67
19.10,61.50,18.67
19.10,61.50,18.67
19.10,61.60,18.67
19.10,61.60,18.67
19.10,61.70,18.68
19.10,61.70,18.68
19.00,61.50,18.56
19.00,61.40,18.56
19.10,61.40,18.67
19.10,61.40,18.67
19.00,61.40,18.56
19.00,61.30,18.56
19.00,61.30,18.56
19.10,61.30,18.67
19.00,61.30,18.56
19.00,61.30,18.56
19.00,61.30,18.56
19.00,61.30,18.56
19.00,61.40,18.56
19.10,61.50,18.67
19.00,61.40,18.56
19.00,61.40,18.56
19.00,61.30,18.56
19.00,61.30,18.56
19.00,61.20,18.55
19.00,61.20,18.55
19.00,61.30,18.56
19.00,61.10,18.55
19.00,61.10,18.55
19.00,61.10,18.55
19.00,60.90,18.55
19.00,60.90,18.55
19.00,61.00,18.55
19.00,61.10,18.55
19.00,61.00,18.55
19.00,60.80,18.54
19.00,60.90,18.55
19.00,60.90,18.55
19.00,60.90,18.55
19.00,60.90,18.55
19.00,60.70,18.54
19.00,60.90,18.55
19.00,60.80,18.54
19.00,60.60,18.54
19.00,60.80,18.54
19.00,60.90,18.55
19.00,60.90,18.55
19.00,61.00,18.55
19.00,60.90,18.55
19.00,60.70,18.54
19.00,60.60,18.54
19.00,60.60,18.54
19.00,60.60,18.54
19.00,60.70,18.54
19.10,60.80,18.65
19.00,60.70,18.54
19.00,60.70,18.54
19.10,60.60,18.65
19.10,60.70,18.65
19.10,60.60,18.65
19.10,60.70,18.65
19.10,60.60,18.65
19.10,60.60,18.65
19.10,60.60,18.65
19.10,60.80,18.65
19.10,60.90,18.66
19.10,60.70,18.65
19.00,60.60,18.54
19.10,60.60,18.65
19.10,60.60,18.65
19.10,60.60,18.65
19.10,60.60,18.65
19.10,60.70,18.65
19.10,60.70,18.65
19.10,60.70,18.65
19.10,60.60,18.65
19.10,60.60,18.65
19.10,60.50,18.65
19.10,60.60,18.65
19.10,60.80,18.65
19.10,60.80,18.65
19.10,60.90,18.66
19.10,60.50,18.65
19.10,60.70,18.65
19.10,60.80,18.65
19.10,60.80,18.65
19.10,60.60,18.65
19.10,60.60,18.65
19.10,61.00,18.66
19.20,60.50,18.76
19.20,60.50,18.76
19.10,60.70,18.65
19.20,61.10,18.77
19.10,61.10,18.66
19.10,61.10,18.66
19.10,61.20,18.66
19.10,61.30,18.67
19.10,61.40,18.67
19.10,61.40,18.67
19.10,61.50,18.67
19.10,61.50,18.67
19.10,61.50,18.67
19.10,61.50,18.67
19.10,61.60,18.67
19.10,61.60,18.67
19.10,61.60,18.67
19.10,61.60,18.67
19.10,61.60,18.67
19.10,61.70,18.68
19.10,61.80,18.68
19.10,61.90,18.68
19.10,61.80,18.68
19.10,61.90,18.68
19.10,61.80,18.68
19.10,61.90,18.68
19.10,62.20,18.69
19.10,62.40,18.69
19.10,62.20,18.69
19.10,62.40,18.69
19.10,62.40,18.69
19.10,62.20,18.69
19.10,62.40,18.69
19.10,62.40,18.69
19.10,62.40,18.69
19.10,62.40,18.69
19.10,62.30,18.69
19.10,62.40,18.69
19.10,62.40,18.69
19.10,62.20,18.69
19.10,62.00,18.68
19.10,62.00,18.68
19.10,62.30,18.69
19.10,62.20,18.69
19.10,62.00,18.68
19.10,62.00,18.68
19.10,62.00,18.68
19.10,61.90,18.68
19.20,61.10,18.77
19.20,61.40,18.78
19.20,61.40,18.78
19.20,61.60,18.78
19.20,61.60,18.78
19.20,61.60,18.78
19.20,61.70,18.79
19.20,61.80,18.79
19.20,60.20,18.75
19.10,57.20,18.56
19.10,58.80,18.60
19.10,59.60,18.62
19.10,60.30,18.64
19.10,60.10,18.63
19.10,61.10,18.66
19.10,61.80,18.68
19.10,61.70,18.68
19.20,61.90,18.79
19.10,62.00,18.68
19.20,62.50,18.81
19.20,63.70,18.84
19.20,63.20,18.83
19.20,63.70,18.84
19.30,64.10,18.96
19.30,58.20,18.81
19.30,58.60,18.82
19.20,61.10,18.77
19.20,61.00,18.77
19.30,62.00,18.90
19.30,62.80,18.93
19.30,63.30,18.94
19.30,63.20,18.94
19.30,63.50,18.94
19.20,63.10,18.82
19.30,63.40,18.94
19.30,63.50,18.94
19.30,62.30,18.91
19.30,62.70,18.92
19.30,63.60,18.95
19.30,64.10,18.96
19.40,64.70,19.08
19.40,64.90,19.09
19.40,64.90,19.09
